,FirstName,LastName,CurrentEmploymentType,CurrentEmploymentTitle,Timestamp,id,lat,long,day,hour,minute,Weekend
543451,Orhan,Strum,Executive,SVP/COO,2014-01-07 20:57:00,32.0,36.07428671,24.86870653,7.0,20.0,57.0,False
543452,Orhan,Strum,Executive,SVP/COO,2014-01-07 20:58:00,32.0,36.072448030000004,24.872201865,7.0,20.0,58.0,False
543453,Orhan,Strum,Executive,SVP/COO,2014-01-07 20:59:00,32.0,36.0721792,24.8746193,7.0,20.0,59.0,False
543461,Orhan,Strum,Executive,SVP/COO,2014-01-07 21:07:00,32.0,36.07211723,24.87458735,7.0,21.0,7.0,False
544073,Orhan,Strum,Executive,SVP/COO,2014-01-08 07:19:00,32.0,36.07243632,24.87351566,8.0,7.0,19.0,False
544074,Orhan,Strum,Executive,SVP/COO,2014-01-08 07:20:00,32.0,36.07151104,24.87142745,8.0,7.0,20.0,False
544075,Orhan,Strum,Executive,SVP/COO,2014-01-08 07:21:00,32.0,36.06853375,24.871420625,8.0,7.0,21.0,False
544076,Orhan,Strum,Executive,SVP/COO,2014-01-08 07:22:00,32.0,36.067573875,24.872936275,8.0,7.0,22.0,False
544088,Orhan,Strum,Executive,SVP/COO,2014-01-08 07:34:00,32.0,36.067372565,24.87474126,8.0,7.0,34.0,False
544089,Orhan,Strum,Executive,SVP/COO,2014-01-08 07:35:00,32.0,36.065826865,24.876404049999998,8.0,7.0,35.0,False
544090,Orhan,Strum,Executive,SVP/COO,2014-01-08 07:36:00,32.0,36.063148604999995,24.87643615,8.0,7.0,36.0,False
544091,Orhan,Strum,Executive,SVP/COO,2014-01-08 07:37:00,32.0,36.05958564,24.87620224,8.0,7.0,37.0,False
544092,Orhan,Strum,Executive,SVP/COO,2014-01-08 07:38:00,32.0,36.05684814,24.8761918,8.0,7.0,38.0,False
544093,Orhan,Strum,Executive,SVP/COO,2014-01-08 07:39:00,32.0,36.053825599999996,24.87621144,8.0,7.0,39.0,False
544094,Orhan,Strum,Executive,SVP/COO,2014-01-08 07:40:00,32.0,36.05194108,24.87737325,8.0,7.0,40.0,False
544095,Orhan,Strum,Executive,SVP/COO,2014-01-08 07:41:00,32.0,36.05090313,24.87957575,8.0,7.0,41.0,False
544096,Orhan,Strum,Executive,SVP/COO,2014-01-08 07:42:00,32.0,36.04874486,24.87957344,8.0,7.0,42.0,False
544350,Orhan,Strum,Executive,SVP/COO,2014-01-08 11:56:00,32.0,36.050127625,24.879285225,8.0,11.0,56.0,False
544351,Orhan,Strum,Executive,SVP/COO,2014-01-08 11:57:00,32.0,36.051062505000004,24.873129329999998,8.0,11.0,57.0,False
544352,Orhan,Strum,Executive,SVP/COO,2014-01-08 11:58:00,32.0,36.0519492,24.87085697,8.0,11.0,58.0,False
544443,Orhan,Strum,Executive,SVP/COO,2014-01-08 13:29:00,32.0,36.051079619999996,24.87246587,8.0,13.0,29.0,False
544444,Orhan,Strum,Executive,SVP/COO,2014-01-08 13:30:00,32.0,36.050128900000004,24.87843317,8.0,13.0,30.0,False
544445,Orhan,Strum,Executive,SVP/COO,2014-01-08 13:31:00,32.0,36.04813505,24.879568775,8.0,13.0,31.0,False
544701,Orhan,Strum,Executive,SVP/COO,2014-01-08 17:47:00,32.0,36.050701335,24.879566785,8.0,17.0,47.0,False
544702,Orhan,Strum,Executive,SVP/COO,2014-01-08 17:48:00,32.0,36.05296381,24.87642934,8.0,17.0,48.0,False
544703,Orhan,Strum,Executive,SVP/COO,2014-01-08 17:49:00,32.0,36.05798765,24.87619081,8.0,17.0,49.0,False
544704,Orhan,Strum,Executive,SVP/COO,2014-01-08 17:50:00,32.0,36.06305353,24.87641379,8.0,17.0,50.0,False
544705,Orhan,Strum,Executive,SVP/COO,2014-01-08 17:51:00,32.0,36.06833876,24.8759256,8.0,17.0,51.0,False
544706,Orhan,Strum,Executive,SVP/COO,2014-01-08 17:52:00,32.0,36.0696121,24.87153558,8.0,17.0,52.0,False
544707,Orhan,Strum,Executive,SVP/COO,2014-01-08 17:53:00,32.0,36.072430925000006,24.873117030000003,8.0,17.0,53.0,False
545503,Orhan,Strum,Executive,SVP/COO,2014-01-09 07:09:00,32.0,36.07243848,24.87350699,9.0,7.0,9.0,False
545504,Orhan,Strum,Executive,SVP/COO,2014-01-09 07:10:00,32.0,36.071432615,24.87143095,9.0,7.0,10.0,False
545505,Orhan,Strum,Executive,SVP/COO,2014-01-09 07:11:00,32.0,36.06837016,24.87141879,9.0,7.0,11.0,False
545506,Orhan,Strum,Executive,SVP/COO,2014-01-09 07:12:00,32.0,36.067598114999996,24.872720255,9.0,7.0,12.0,False
545545,Orhan,Strum,Executive,SVP/COO,2014-01-09 07:51:00,32.0,36.06737794,24.874707944999997,9.0,7.0,51.0,False
545546,Orhan,Strum,Executive,SVP/COO,2014-01-09 07:52:00,32.0,36.06586941,24.87640195,9.0,7.0,52.0,False
545547,Orhan,Strum,Executive,SVP/COO,2014-01-09 07:53:00,32.0,36.0628469,24.876432880000003,9.0,7.0,53.0,False
545548,Orhan,Strum,Executive,SVP/COO,2014-01-09 07:54:00,32.0,36.05999614,24.87619518,9.0,7.0,54.0,False
545549,Orhan,Strum,Executive,SVP/COO,2014-01-09 07:55:00,32.0,36.05696207,24.876192345,9.0,7.0,55.0,False
545550,Orhan,Strum,Executive,SVP/COO,2014-01-09 07:56:00,32.0,36.0538182,24.87620934,9.0,7.0,56.0,False
545551,Orhan,Strum,Executive,SVP/COO,2014-01-09 07:57:00,32.0,36.051940009999996,24.877634275,9.0,7.0,57.0,False
545552,Orhan,Strum,Executive,SVP/COO,2014-01-09 07:58:00,32.0,36.051075159999996,24.87957635,9.0,7.0,58.0,False
545553,Orhan,Strum,Executive,SVP/COO,2014-01-09 07:59:00,32.0,36.048674739999996,24.8795706,9.0,7.0,59.0,False
545793,Orhan,Strum,Executive,SVP/COO,2014-01-09 11:59:00,32.0,36.049210134999996,24.880855665,9.0,11.0,59.0,False
545794,Orhan,Strum,Executive,SVP/COO,2014-01-09 12:00:00,32.0,36.050326135000006,24.888005325,9.0,12.0,0.0,False
545795,Orhan,Strum,Executive,SVP/COO,2014-01-09 12:01:00,32.0,36.05102672,24.89754255,9.0,12.0,1.0,False
545796,Orhan,Strum,Executive,SVP/COO,2014-01-09 12:02:00,32.0,36.0535502,24.89927096,9.0,12.0,2.0,False
545884,Orhan,Strum,Executive,SVP/COO,2014-01-09 13:30:00,32.0,36.05211291,24.89819047,9.0,13.0,30.0,False
545885,Orhan,Strum,Executive,SVP/COO,2014-01-09 13:31:00,32.0,36.05035773,24.89086134,9.0,13.0,31.0,False
545886,Orhan,Strum,Executive,SVP/COO,2014-01-09 13:32:00,32.0,36.050129,24.88264401,9.0,13.0,32.0,False
545887,Orhan,Strum,Executive,SVP/COO,2014-01-09 13:33:00,32.0,36.04882004,24.87957445,9.0,13.0,33.0,False
546163,Orhan,Strum,Executive,SVP/COO,2014-01-09 18:09:00,32.0,36.0505545,24.87956793,9.0,18.0,9.0,False
546164,Orhan,Strum,Executive,SVP/COO,2014-01-09 18:10:00,32.0,36.052494644999996,24.876520499999998,9.0,18.0,10.0,False
546165,Orhan,Strum,Executive,SVP/COO,2014-01-09 18:11:00,32.0,36.05781886,24.87619538,9.0,18.0,11.0,False
546166,Orhan,Strum,Executive,SVP/COO,2014-01-09 18:12:00,32.0,36.06356572,24.87640642,9.0,18.0,12.0,False
546167,Orhan,Strum,Executive,SVP/COO,2014-01-09 18:13:00,32.0,36.06833073,24.87617901,9.0,18.0,13.0,False
546168,Orhan,Strum,Executive,SVP/COO,2014-01-09 18:14:00,32.0,36.06962823,24.87150122,9.0,18.0,14.0,False
546169,Orhan,Strum,Executive,SVP/COO,2014-01-09 18:15:00,32.0,36.07243274,24.87298823,9.0,18.0,15.0,False
546254,Orhan,Strum,Executive,SVP/COO,2014-01-09 19:40:00,32.0,36.07244284,24.87242374,9.0,19.0,40.0,False
546255,Orhan,Strum,Executive,SVP/COO,2014-01-09 19:41:00,32.0,36.074287205000005,24.868810240000002,9.0,19.0,41.0,False
546256,Orhan,Strum,Executive,SVP/COO,2014-01-09 19:42:00,32.0,36.07619553,24.86562694,9.0,19.0,42.0,False
546257,Orhan,Strum,Executive,SVP/COO,2014-01-09 19:43:00,32.0,36.076654115,24.860383365,9.0,19.0,43.0,False
546258,Orhan,Strum,Executive,SVP/COO,2014-01-09 19:44:00,32.0,36.076654790000006,24.85762895,9.0,19.0,44.0,False
546356,Orhan,Strum,Executive,SVP/COO,2014-01-09 21:22:00,32.0,36.07665239,24.86015671,9.0,21.0,22.0,False
546357,Orhan,Strum,Executive,SVP/COO,2014-01-09 21:23:00,32.0,36.07621995,24.86557513,9.0,21.0,23.0,False
546358,Orhan,Strum,Executive,SVP/COO,2014-01-09 21:24:00,32.0,36.074288589999995,24.86875825,9.0,21.0,24.0,False
546359,Orhan,Strum,Executive,SVP/COO,2014-01-09 21:25:00,32.0,36.07244028,24.87225111,9.0,21.0,25.0,False
546360,Orhan,Strum,Executive,SVP/COO,2014-01-09 21:26:00,32.0,36.07213796,24.874616585,9.0,21.0,26.0,False
546937,Orhan,Strum,Executive,SVP/COO,2014-01-10 07:03:00,32.0,36.07243181,24.873419335,10.0,7.0,3.0,False
546938,Orhan,Strum,Executive,SVP/COO,2014-01-10 07:04:00,32.0,36.07146754,24.87142415,10.0,7.0,4.0,False
546939,Orhan,Strum,Executive,SVP/COO,2014-01-10 07:05:00,32.0,36.068436565,24.871411845,10.0,7.0,5.0,False
546940,Orhan,Strum,Executive,SVP/COO,2014-01-10 07:06:00,32.0,36.0676,24.87276671,10.0,7.0,6.0,False
546975,Orhan,Strum,Executive,SVP/COO,2014-01-10 07:41:00,32.0,36.06736756,24.87484721,10.0,7.0,41.0,False
546976,Orhan,Strum,Executive,SVP/COO,2014-01-10 07:42:00,32.0,36.06611122,24.87639457,10.0,7.0,42.0,False
546977,Orhan,Strum,Executive,SVP/COO,2014-01-10 07:43:00,32.0,36.06280366,24.8764348,10.0,7.0,43.0,False
546978,Orhan,Strum,Executive,SVP/COO,2014-01-10 07:44:00,32.0,36.05980925,24.876204785,10.0,7.0,44.0,False
546979,Orhan,Strum,Executive,SVP/COO,2014-01-10 07:45:00,32.0,36.05699529,24.87619277,10.0,7.0,45.0,False
546980,Orhan,Strum,Executive,SVP/COO,2014-01-10 07:46:00,32.0,36.053897715,24.876209565,10.0,7.0,46.0,False
546981,Orhan,Strum,Executive,SVP/COO,2014-01-10 07:47:00,32.0,36.05194008,24.8774402,10.0,7.0,47.0,False
546982,Orhan,Strum,Executive,SVP/COO,2014-01-10 07:48:00,32.0,36.050925140000004,24.879572619999998,10.0,7.0,48.0,False
546983,Orhan,Strum,Executive,SVP/COO,2014-01-10 07:49:00,32.0,36.04870043,24.87957163,10.0,7.0,49.0,False
547244,Orhan,Strum,Executive,SVP/COO,2014-01-10 12:10:00,32.0,36.04921301,24.880860249999998,10.0,12.0,10.0,False
547245,Orhan,Strum,Executive,SVP/COO,2014-01-10 12:11:00,32.0,36.05032156,24.88767441,10.0,12.0,11.0,False
547246,Orhan,Strum,Executive,SVP/COO,2014-01-10 12:12:00,32.0,36.050648609999996,24.8968147,10.0,12.0,12.0,False
547247,Orhan,Strum,Executive,SVP/COO,2014-01-10 12:13:00,32.0,36.054607315,24.90154236,10.0,12.0,13.0,False
547307,Orhan,Strum,Executive,SVP/COO,2014-01-10 13:13:00,32.0,36.05349415,24.900814070000003,10.0,13.0,13.0,False
547308,Orhan,Strum,Executive,SVP/COO,2014-01-10 13:14:00,32.0,36.050362840000005,24.894159289999997,10.0,13.0,14.0,False
547309,Orhan,Strum,Executive,SVP/COO,2014-01-10 13:15:00,32.0,36.050145334999996,24.885319895000002,10.0,13.0,15.0,False
547310,Orhan,Strum,Executive,SVP/COO,2014-01-10 13:16:00,32.0,36.049157435,24.879829815,10.0,13.0,16.0,False
547583,Orhan,Strum,Executive,SVP/COO,2014-01-10 17:49:00,32.0,36.05064735,24.87956738,10.0,17.0,49.0,False
547584,Orhan,Strum,Executive,SVP/COO,2014-01-10 17:50:00,32.0,36.05305323,24.87642449,10.0,17.0,50.0,False
547585,Orhan,Strum,Executive,SVP/COO,2014-01-10 17:51:00,32.0,36.05820343,24.87618613,10.0,17.0,51.0,False
547586,Orhan,Strum,Executive,SVP/COO,2014-01-10 17:52:00,32.0,36.06305565,24.87639418,10.0,17.0,52.0,False
547587,Orhan,Strum,Executive,SVP/COO,2014-01-10 17:53:00,32.0,36.06832244,24.87623766,10.0,17.0,53.0,False
547588,Orhan,Strum,Executive,SVP/COO,2014-01-10 17:54:00,32.0,36.06961685,24.87163455,10.0,17.0,54.0,False
547589,Orhan,Strum,Executive,SVP/COO,2014-01-10 17:55:00,32.0,36.07243288,24.87288782,10.0,17.0,55.0,False
547680,Orhan,Strum,Executive,SVP/COO,2014-01-10 19:26:00,32.0,36.07244829,24.87245566,10.0,19.0,26.0,False
547681,Orhan,Strum,Executive,SVP/COO,2014-01-10 19:27:00,32.0,36.07428843,24.86876364,10.0,19.0,27.0,False
547682,Orhan,Strum,Executive,SVP/COO,2014-01-10 19:28:00,32.0,36.07638767,24.86523315,10.0,19.0,28.0,False
547683,Orhan,Strum,Executive,SVP/COO,2014-01-10 19:29:00,32.0,36.07665012,24.86014537,10.0,19.0,29.0,False
547684,Orhan,Strum,Executive,SVP/COO,2014-01-10 19:30:00,32.0,36.07665481,24.8576232,10.0,19.0,30.0,False
547800,Orhan,Strum,Executive,SVP/COO,2014-01-10 21:26:00,32.0,36.076646714999995,24.86016588,10.0,21.0,26.0,False
547801,Orhan,Strum,Executive,SVP/COO,2014-01-10 21:27:00,32.0,36.07629138,24.865451765000003,10.0,21.0,27.0,False
547802,Orhan,Strum,Executive,SVP/COO,2014-01-10 21:28:00,32.0,36.07428881,24.868758149999998,10.0,21.0,28.0,False
547803,Orhan,Strum,Executive,SVP/COO,2014-01-10 21:29:00,32.0,36.07244739,24.87250319,10.0,21.0,29.0,False
547804,Orhan,Strum,Executive,SVP/COO,2014-01-10 21:30:00,32.0,36.07217007,24.87461607,10.0,21.0,30.0,False
548701,Orhan,Strum,Executive,SVP/COO,2014-01-11 12:27:00,32.0,36.07242725,24.87239244,11.0,12.0,27.0,True
548702,Orhan,Strum,Executive,SVP/COO,2014-01-11 12:28:00,32.0,36.06946013,24.8729227,11.0,12.0,28.0,True
548703,Orhan,Strum,Executive,SVP/COO,2014-01-11 12:29:00,32.0,36.06832252,24.87679528,11.0,12.0,29.0,True
548704,Orhan,Strum,Executive,SVP/COO,2014-01-11 12:30:00,32.0,36.06558151,24.87996607,11.0,12.0,30.0,True
548705,Orhan,Strum,Executive,SVP/COO,2014-01-11 12:31:00,32.0,36.06367768,24.88354589,11.0,12.0,31.0,True
548706,Orhan,Strum,Executive,SVP/COO,2014-01-11 12:32:00,32.0,36.06278081,24.8877065,11.0,12.0,32.0,True
548707,Orhan,Strum,Executive,SVP/COO,2014-01-11 12:33:00,32.0,36.05987174,24.89013437,11.0,12.0,33.0,True
548708,Orhan,Strum,Executive,SVP/COO,2014-01-11 12:34:00,32.0,36.05694434,24.89258629,11.0,12.0,34.0,True
548709,Orhan,Strum,Executive,SVP/COO,2014-01-11 12:35:00,32.0,36.055116999999996,24.897803585,11.0,12.0,35.0,True
548758,Orhan,Strum,Executive,SVP/COO,2014-01-11 13:24:00,32.0,36.055148035,24.8977623,11.0,13.0,24.0,True
548759,Orhan,Strum,Executive,SVP/COO,2014-01-11 13:25:00,32.0,36.056962155,24.892582615000002,11.0,13.0,25.0,True
548760,Orhan,Strum,Executive,SVP/COO,2014-01-11 13:26:00,32.0,36.060039085,24.889914925,11.0,13.0,26.0,True
548761,Orhan,Strum,Executive,SVP/COO,2014-01-11 13:27:00,32.0,36.06281236,24.88770494,11.0,13.0,27.0,True
548762,Orhan,Strum,Executive,SVP/COO,2014-01-11 13:28:00,32.0,36.06365942,24.88387175,11.0,13.0,28.0,True
548763,Orhan,Strum,Executive,SVP/COO,2014-01-11 13:29:00,32.0,36.063696930000006,24.87784748,11.0,13.0,29.0,True
548764,Orhan,Strum,Executive,SVP/COO,2014-01-11 13:30:00,32.0,36.06459004,24.87333899,11.0,13.0,30.0,True
548765,Orhan,Strum,Executive,SVP/COO,2014-01-11 13:31:00,32.0,36.06484895,24.868336704999997,11.0,13.0,31.0,True
548766,Orhan,Strum,Executive,SVP/COO,2014-01-11 13:32:00,32.0,36.064823415000006,24.863202255,11.0,13.0,32.0,True
548767,Orhan,Strum,Executive,SVP/COO,2014-01-11 13:33:00,32.0,36.06485179,24.85800494,11.0,13.0,33.0,True
548768,Orhan,Strum,Executive,SVP/COO,2014-01-11 13:34:00,32.0,36.065759905,24.85308198,11.0,13.0,34.0,True
548769,Orhan,Strum,Executive,SVP/COO,2014-01-11 13:35:00,32.0,36.06580658,24.85009487,11.0,13.0,35.0,True
548771,Orhan,Strum,Executive,SVP/COO,2014-01-11 13:37:00,32.0,36.06585801,24.84983851,11.0,13.0,37.0,True
548903,Orhan,Strum,Executive,SVP/COO,2014-01-11 15:49:00,32.0,36.06866624,24.84980891,11.0,15.0,49.0,True
548904,Orhan,Strum,Executive,SVP/COO,2014-01-11 15:50:00,32.0,36.0695803,24.85452205,11.0,15.0,50.0,True
548905,Orhan,Strum,Executive,SVP/COO,2014-01-11 15:51:00,32.0,36.06956701,24.8599317,11.0,15.0,51.0,True
548906,Orhan,Strum,Executive,SVP/COO,2014-01-11 15:52:00,32.0,36.06964257,24.86519959,11.0,15.0,52.0,True
548907,Orhan,Strum,Executive,SVP/COO,2014-01-11 15:53:00,32.0,36.07031573,24.86940936,11.0,15.0,53.0,True
548908,Orhan,Strum,Executive,SVP/COO,2014-01-11 15:54:00,32.0,36.07243016,24.873049965,11.0,15.0,54.0,True
548921,Orhan,Strum,Executive,SVP/COO,2014-01-11 16:07:00,32.0,36.07212623,24.87458573,11.0,16.0,7.0,True
549039,Orhan,Strum,Executive,SVP/COO,2014-01-11 18:05:00,32.0,36.07244325,24.8724572,11.0,18.0,5.0,True
549040,Orhan,Strum,Executive,SVP/COO,2014-01-11 18:06:00,32.0,36.0733314,24.868085970000003,11.0,18.0,6.0,True
549041,Orhan,Strum,Executive,SVP/COO,2014-01-11 18:07:00,32.0,36.07434596,24.86354575,11.0,18.0,7.0,True
549042,Orhan,Strum,Executive,SVP/COO,2014-01-11 18:08:00,32.0,36.075253845000006,24.85933343,11.0,18.0,8.0,True
549043,Orhan,Strum,Executive,SVP/COO,2014-01-11 18:09:00,32.0,36.0752737,24.85629806,11.0,18.0,9.0,True
549125,Orhan,Strum,Executive,SVP/COO,2014-01-11 19:31:00,32.0,36.07525001,24.85874681,11.0,19.0,31.0,True
549126,Orhan,Strum,Executive,SVP/COO,2014-01-11 19:32:00,32.0,36.07435954,24.863375625,11.0,19.0,32.0,True
549127,Orhan,Strum,Executive,SVP/COO,2014-01-11 19:33:00,32.0,36.073331485,24.867528319999998,11.0,19.0,33.0,True
549128,Orhan,Strum,Executive,SVP/COO,2014-01-11 19:34:00,32.0,36.07244801,24.87190054,11.0,19.0,34.0,True
549129,Orhan,Strum,Executive,SVP/COO,2014-01-11 19:35:00,32.0,36.072169935000005,24.874632849999998,11.0,19.0,35.0,True
550140,Orhan,Strum,Executive,SVP/COO,2014-01-12 12:26:00,32.0,36.07242744,24.8723644,12.0,12.0,26.0,True
550141,Orhan,Strum,Executive,SVP/COO,2014-01-12 12:27:00,32.0,36.06845756,24.87140787,12.0,12.0,27.0,True
550142,Orhan,Strum,Executive,SVP/COO,2014-01-12 12:28:00,32.0,36.063217695,24.871487889999997,12.0,12.0,28.0,True
550143,Orhan,Strum,Executive,SVP/COO,2014-01-12 12:29:00,32.0,36.0575997,24.87141289,12.0,12.0,29.0,True
550144,Orhan,Strum,Executive,SVP/COO,2014-01-12 12:30:00,32.0,36.05312167,24.87142101,12.0,12.0,30.0,True
550211,Orhan,Strum,Executive,SVP/COO,2014-01-12 13:37:00,32.0,36.054136565,24.871429305,12.0,13.0,37.0,True
550212,Orhan,Strum,Executive,SVP/COO,2014-01-12 13:38:00,32.0,36.05913274,24.87142237,12.0,13.0,38.0,True
550213,Orhan,Strum,Executive,SVP/COO,2014-01-12 13:39:00,32.0,36.064379445,24.871495789999997,12.0,13.0,39.0,True
550214,Orhan,Strum,Executive,SVP/COO,2014-01-12 13:40:00,32.0,36.06978873,24.87141723,12.0,13.0,40.0,True
550215,Orhan,Strum,Executive,SVP/COO,2014-01-12 13:41:00,32.0,36.07243283,24.873400735,12.0,13.0,41.0,True
550365,Orhan,Strum,Executive,SVP/COO,2014-01-12 16:11:00,32.0,36.07215039,24.8746118,12.0,16.0,11.0,True
550376,Orhan,Strum,Executive,SVP/COO,2014-01-12 16:22:00,32.0,36.0721267,24.87460539,12.0,16.0,22.0,True
550479,Orhan,Strum,Executive,SVP/COO,2014-01-12 18:05:00,32.0,36.07244132,24.87212253,12.0,18.0,5.0,True
550480,Orhan,Strum,Executive,SVP/COO,2014-01-12 18:06:00,32.0,36.0742894,24.86876436,12.0,18.0,6.0,True
550481,Orhan,Strum,Executive,SVP/COO,2014-01-12 18:07:00,32.0,36.076371640000005,24.86525553,12.0,18.0,7.0,True
550482,Orhan,Strum,Executive,SVP/COO,2014-01-12 18:08:00,32.0,36.076651975000004,24.86073466,12.0,18.0,8.0,True
550483,Orhan,Strum,Executive,SVP/COO,2014-01-12 18:09:00,32.0,36.07663201,24.85769227,12.0,18.0,9.0,True
550489,Orhan,Strum,Executive,SVP/COO,2014-01-12 18:15:00,32.0,36.07666573,24.85764286,12.0,18.0,15.0,True
550588,Orhan,Strum,Executive,SVP/COO,2014-01-12 19:54:00,32.0,36.07665666,24.86029144,12.0,19.0,54.0,True
550589,Orhan,Strum,Executive,SVP/COO,2014-01-12 19:55:00,32.0,36.0762463,24.86549896,12.0,19.0,55.0,True
550590,Orhan,Strum,Executive,SVP/COO,2014-01-12 19:56:00,32.0,36.074295565,24.868755545,12.0,19.0,56.0,True
550591,Orhan,Strum,Executive,SVP/COO,2014-01-12 19:57:00,32.0,36.07244843,24.87214011,12.0,19.0,57.0,True
550592,Orhan,Strum,Executive,SVP/COO,2014-01-12 19:58:00,32.0,36.07215413,24.874626319999997,12.0,19.0,58.0,True
551246,Orhan,Strum,Executive,SVP/COO,2014-01-13 06:52:00,32.0,36.07242813,24.87214778,13.0,6.0,52.0,False
551247,Orhan,Strum,Executive,SVP/COO,2014-01-13 06:53:00,32.0,36.068482,24.8714188,13.0,6.0,53.0,False
551253,Orhan,Strum,Executive,SVP/COO,2014-01-13 06:59:00,32.0,36.06752005,24.87334701,13.0,6.0,59.0,False
551285,Orhan,Strum,Executive,SVP/COO,2014-01-13 07:31:00,32.0,36.06737698,24.874734959999998,13.0,7.0,31.0,False
551286,Orhan,Strum,Executive,SVP/COO,2014-01-13 07:32:00,32.0,36.06585941,24.87640385,13.0,7.0,32.0,False
551287,Orhan,Strum,Executive,SVP/COO,2014-01-13 07:33:00,32.0,36.06268491,24.87644764,13.0,7.0,33.0,False
551288,Orhan,Strum,Executive,SVP/COO,2014-01-13 07:34:00,32.0,36.05976172,24.87619973,13.0,7.0,34.0,False
551289,Orhan,Strum,Executive,SVP/COO,2014-01-13 07:35:00,32.0,36.05685034,24.87618714,13.0,7.0,35.0,False
551290,Orhan,Strum,Executive,SVP/COO,2014-01-13 07:36:00,32.0,36.05399213,24.87619764,13.0,7.0,36.0,False
551291,Orhan,Strum,Executive,SVP/COO,2014-01-13 07:37:00,32.0,36.05194245,24.87762593,13.0,7.0,37.0,False
551292,Orhan,Strum,Executive,SVP/COO,2014-01-13 07:38:00,32.0,36.05090501,24.87957674,13.0,7.0,38.0,False
551293,Orhan,Strum,Executive,SVP/COO,2014-01-13 07:39:00,32.0,36.04875002,24.87957414,13.0,7.0,39.0,False
551552,Orhan,Strum,Executive,SVP/COO,2014-01-13 11:58:00,32.0,36.05056222,24.87956718,13.0,11.0,58.0,False
551553,Orhan,Strum,Executive,SVP/COO,2014-01-13 11:59:00,32.0,36.0529822,24.87646522,13.0,11.0,59.0,False
551554,Orhan,Strum,Executive,SVP/COO,2014-01-13 12:00:00,32.0,36.05575097,24.87412849,13.0,12.0,0.0,False
551555,Orhan,Strum,Executive,SVP/COO,2014-01-13 12:01:00,32.0,36.05666323,24.86952243,13.0,12.0,1.0,False
551556,Orhan,Strum,Executive,SVP/COO,2014-01-13 12:02:00,32.0,36.0566738,24.86417586,13.0,12.0,2.0,False
551557,Orhan,Strum,Executive,SVP/COO,2014-01-13 12:03:00,32.0,36.056884034999996,24.85953851,13.0,12.0,3.0,False
551558,Orhan,Strum,Executive,SVP/COO,2014-01-13 12:04:00,32.0,36.05914491,24.85803107,13.0,12.0,4.0,False
551621,Orhan,Strum,Executive,SVP/COO,2014-01-13 13:07:00,32.0,36.05847428,24.85930486,13.0,13.0,7.0,False
551622,Orhan,Strum,Executive,SVP/COO,2014-01-13 13:08:00,32.0,36.05666698,24.86276538,13.0,13.0,8.0,False
